cell_id,TGFb_module_score,mTOR_module_score,Angio_module_score,CSC_module_score
3M-MN-P1-B1-F11_S551Aligned.quant,0.09019620746957341,-0.02317665039687361,-0.003783182489238035,0.03964055246204651
3M-MN-P1-B1-F12_S552Aligned.quant,0.051574753998323175,0.07510864559566796,0.15319403651873134,0.1497050513361497
3M-MN-P1-B1-G1_S553Aligned.quant,-0.01789696845189384,-0.007308547517790337,0.002884813794706398,-0.07995619007271795
3M-MN-P1-B1-G2_S554Aligned.quant,-0.02475062608315662,-0.008481930628749856,-0.011623570931941801,0.0716555576981846
3M-MN-P1-B1-G3_S555Aligned.quant,0.01988366618525378,-0.002004781230885211,0.14739358101757424,0.1949471653854859
3M-MN-P1-B1-G4_S556Aligned.quant,-0.023109136189917973,-0.05547796531015518,-0.03345773528747553,0.04460284229128708
3M-MN-P1-B1-G5_S557Aligned.quant,0.03715664168199448,0.035859148098971505,0.09310099962926144,0.182385085030722
3M-MN-P1-B1-G6_S558Aligned.quant,-0.0052310452877663005,0.034141473241847714,0.10907709050202305,0.12798837550277548
3M-MN-P1-B1-G7_S559Aligned.quant,0.03811195714991911,0.019220647148794068,0.10517079556247519,0.1493620025716837
3M-MN-P1-B1-G8_S560Aligned.quant,-0.01099601810591222,0.04719900051168133,0.16273020600052998,0.19004364695244805
3M-MN-P1-B1-G9_S561Aligned.quant,0.004277872146764311,-0.0019557602129282037,0.018874106069496105,0.12700433837014272
3M-MN-P1-B1-G10_S562Aligned.quant,0.05857200804373244,0.048087044506146176,0.08297656640062567,0.1900155421704547
3M-MN-P1-B1-G11_S563Aligned.quant,0.02863338227148357,-0.01196033901074392,0.08879701402287735,0.09043658682587474
3M-MN-P1-B1-H1_S565Aligned.quant,-0.0290885457494027,-0.04159113771212779,0.00509523878559115,0.030292699400089912
3M-MN-P1-B1-H2_S566Aligned.quant,-0.0011883038451454553,0.002263421697375534,0.09299500717375031,0.09355646754110408
3M-MN-P1-B1-H3_S567Aligned.quant,-0.09072029357725202,-0.03824892254606306,-0.017243048425474777,0.013754666130981585
3M-MN-P1-B1-H4_S568Aligned.quant,0.03418156618553389,-0.01567806656868019,0.03660773145992641,0.08306957643521284
3M-MN-P1-B1-H5_S569Aligned.quant,0.04321940901601007,0.009246065866668929,0.06218187642368131,0.12979592890608688
3M-MN-P1-B1-H6_S570Aligned.quant,-0.03453391724505589,-0.0065872302194285165,-0.07025884105135534,0.039190319535161805
3M-MN-P1-B1-H8_S572Aligned.quant,0.013295754389367698,0.034378934752211904,0.08411119141138634,0.14948908559329976
3M-MN-P1-B1-H9_S573Aligned.quant,-0.009179739356968503,0.017630495318789213,0.08563245704147429,0.15978227571823067
3M-MN-P1-B1-H10_S574Aligned.quant,-0.06917017596381526,-0.05759445539316491,-0.031066635402390227,-0.042063152208111076
3M-MN-P1-B1-H11_S575Aligned.quant,-0.08630027118059141,0.015072350510314192,0.05230145863474667,0.06961874199378834
3M-MN-P1-B1-H12_S576Aligned.quant,0.0185398130925101,-0.04107562001056016,0.006411697770140445,-0.0010811677228818317
3M-MN-P2-D5-A1_S1825Aligned.quant,-0.04444143188728948,-0.01975239439853553,-0.053163272369465095,0.026256624703306836
3M-MN-P2-D5-A2_S1826Aligned.quant,-0.08357616240819168,-0.028858545776598674,0.04680765629345962,0.06831231883296648
3M-MN-P2-D5-A3_S1827Aligned.quant,0.0167186271428702,-0.05195315486053166,0.01260110932256156,0.06887627778169178
3M-MN-P2-D5-A4_S1828Aligned.quant,-0.09153349688064905,-0.05254052173119149,-0.02143173155183764,-0.053802795723822766
3M-MN-P2-D5-A5_S1829Aligned.quant,-6.499715136149276e-4,-0.03484972812822236,-0.03140399382421183,-0.033348245940808235
3M-MN-P2-D5-A6_S1830Aligned.quant,-0.04479603150529851,-0.009837026975874685,0.08837794969145454,0.10964466419895522
3M-MN-P2-D5-A7_S1831Aligned.quant,-0.031171772062864755,0.004737823306321581,0.026904434132666827,-5.34037185248748e-4
3M-MN-P2-D5-A8_S1832Aligned.quant,-0.0421178637684084,-0.03755215778182332,-0.008526592580327258,0.021892448565223904
3M-MN-P2-D5-A9_S1833Aligned.quant,-0.0907538676295353,-0.023812628799145863,-0.004828711693693366,0.0165853651971114
3M-MN-P2-D5-A10_S1834Aligned.quant,-0.08605825963954773,-0.09716309729262324,-0.03247571220726861,-0.06396774472587471
3M-MN-P2-D5-A11_S1835Aligned.quant,-0.043139860890528,-0.010601703789572883,0.06417327415786384,0.05477279839363575
3M-MN-P2-D5-A12_S1836Aligned.quant,-0.1231795641132218,-0.03899249211432455,-0.03102666530875725,-6.530371201529661e-5
3M-MN-P2-D5-B1_S1837Aligned.quant,-0.012348861882195139,-0.0035387229165720624,0.033395889177513405,0.02320941314505573
3M-MN-P2-D5-B2_S1838Aligned.quant,-0.027928598828318024,-0.0015525905195042933,0.021847853325904915,0.07306243131312762
3M-MN-P2-D5-B3_S1839Aligned.quant,-0.03011825260064456,-0.04184217041384586,-0.037502124696776135,0.01046468229770417
3M-MN-P2-D5-B5_S1841Aligned.quant,-0.10114814967792315,-0.04360147612607654,-0.05636533618068924,-0.03401079363980897
3M-MN-P2-D5-B7_S1843Aligned.quant,-0.12133744748524158,-0.07697202169274354,-0.053010011573172616,-0.05638289437891225
3M-MN-P2-D5-B8_S1844Aligned.quant,0.017678169577772324,0.01056625435778466,0.08605780273010974,0.13856898541027066
3M-MN-P2-D5-B9_S1845Aligned.quant,-0.00840256404096354,0.023662934505819855,0.14996402338542109,0.1944110742050134
3M-MN-P2-D5-B10_S1846Aligned.quant,8.829421270705878e-4,0.010212028366258195,0.05959247807726738,0.02765475561080029
3M-MN-P2-D5-B11_S1847Aligned.quant,-0.042491856530471134,-0.030744036308294823,-8.847915496755787e-4,-0.03902931012441466
3M-MN-P2-D5-B12_S1848Aligned.quant,-0.11182207108400687,-0.04835002215944574,8.866927440414063e-4,0.020996208240027098
3M-MN-P2-D5-C1_S1849Aligned.quant,0.006603908361912686,-0.002716531860192689,0.08745736004545773,0.09768102871150089
3M-MN-P2-D5-C2_S1850Aligned.quant,-0.05736601051327364,0.005456955576822603,-0.004622243193228848,0.07285810530645018
3M-MN-P2-D5-C3_S1851Aligned.quant,-0.0227897136249261,-0.05336664646039427,-0.04628351485216756,-0.00865704908172199
3M-MN-P2-D5-C4_S1852Aligned.quant,-0.023463364778889606,-9.578937959262429e-4,0.05395779633647829,0.02419525264669739
3M-MN-P2-D5-C5_S1853Aligned.quant,-0.04189478840483227,0.012905788693282419,0.0991829397840715,0.056495268016271916
3M-MN-P2-D5-C6_S1854Aligned.quant,0.06214630901849302,0.02140946705232319,0.1522341450179328,0.16768117784851144
3M-MN-P2-D5-C7_S1855Aligned.quant,0.0507638224740222,0.07825608037232704,0.129461929159839,0.1683378875295314
3M-MN-P2-D5-C8_S1856Aligned.quant,-0.03128608626857782,-0.010632120132741396,0.018752283104030903,0.056874420074592674
3M-MN-P2-D5-C10_S1858Aligned.quant,-0.04728890908599111,-0.010315181366800166,0.06489642528072839,0.10026465495333339
3M-MN-P2-D5-C11_S1859Aligned.quant,0.02053266535301658,-0.015825011144690627,0.03552294018666362,0.04208801406738988
3M-MN-P2-D5-C12_S1860Aligned.quant,-0.012133426427192257,0.059140770669341175,0.21249514649344817,0.17443863323685058
3M-MN-P2-D5-D1_S1861Aligned.quant,-0.004614780108045141,0.004199799965953405,0.07750333475960011,0.06757405071559336
3M-MN-P2-D5-D2_S1862Aligned.quant,0.0024469665618282177,-0.03284433810324022,-0.02263364422919921,-0.010785399194590733
3M-MN-P2-D5-D3_S1863Aligned.quant,0.022692972976339126,-0.04417379963935316,-0.051134665446661745,-0.033896553742327445
3M-MN-P2-D5-D4_S1864Aligned.quant,-0.0419022992231273,0.05687334769993421,0.21234160678797806,0.18003521831430366
3M-MN-P2-D5-D5_S1865Aligned.quant,0.02210036250469974,-0.041841337794322586,-0.027363187868027744,0.012570126811561777
3M-MN-P2-D5-D8_S1868Aligned.quant,0.0568395908872153,-0.00586694645984244,0.04044740649007057,0.031689641425554166
3M-MN-P2-D5-D11_S1871Aligned.quant,-0.018863063155436566,0.017516507863621245,-0.002816793872770895,0.04078229869605804
3M-MN-P2-D5-D12_S1872Aligned.quant,0.023191346657153555,0.1291118759133846,0.27105753804964505,0.2629024613522016
3M-MN-P2-D5-E2_S1874Aligned.quant,0.01592971480933586,-0.022386751147980152,0.06808870471819058,0.012838543902719823
3M-MN-P2-D5-E3_S1875Aligned.quant,-0.011486220728012114,0.026011570083404406,0.04991345114569104,0.09891698535840499
3M-MN-P2-D5-E4_S1876Aligned.quant,0.06187072183799666,-0.0073018280579361244,0.10209737222933929,0.05322111666829438
3M-MN-P2-D5-E5_S1877Aligned.quant,-0.09271407476754237,-0.06549740613831445,-0.019654039224270448,-0.00865496661342885
3M-MN-P2-D5-E7_S1879Aligned.quant,-0.07513046856512397,0.016162586930831002,0.10678568187137183,0.10704986244794087
3M-MN-P2-D5-E8_S1880Aligned.quant,-0.07500913265493014,0.028075741271710614,-0.014731834312798203,0.04430818578445514
3M-MN-P2-D5-E9_S1881Aligned.quant,-0.008038521154251688,0.05125716313875639,0.11944189069291358,0.13107290458204582
3M-MN-P2-D5-E10_S1882Aligned.quant,0.03761008225765172,-0.05388621934112135,-0.042346231133480294,-0.006177155494673431
3M-MN-P2-D5-E11_S1883Aligned.quant,0.010854533711939951,0.021211670679928157,0.01581654077634964,0.07423760116153746
3M-MN-P2-D5-E12_S1884Aligned.quant,-0.034476720163603036,-0.023196782399041438,0.044528526487906894,0.09963788705507418
3M-MN-P2-D5-F1_S1885Aligned.quant,-0.05594787407212373,-0.037488509402171195,-0.02691544630893386,-0.059755094334563566
3M-MN-P2-D5-F2_S1886Aligned.quant,0.01177013834258564,-0.0344484801083199,0.02325698231468115,0.08253506491121976
3M-MN-P2-D5-F3_S1887Aligned.quant,-0.06780730786921152,-0.010336676264182706,-0.001006649349367672,0.05433309319681898
3M-MN-P2-D5-F5_S1889Aligned.quant,-0.08880202574724536,-0.05240106098642901,-0.040105759978358,-0.07394922527081818
3M-MN-P2-D5-F6_S1890Aligned.quant,0.021675363251004304,-0.04892032340358772,-0.03422787305646213,-0.044527259417745824
3M-MN-P2-D5-F7_S1891Aligned.quant,-0.0733658729448085,-0.06610342718792887,-0.053488756319338845,0.009584928032336598
3M-MN-P2-D5-F8_S1892Aligned.quant,0.040370447993764325,-0.045687787680519426,0.010690335800196654,0.02994634271103988
3M-MN-P2-D5-F9_S1893Aligned.quant,-0.032708020168888824,-0.023703031071485928,-0.00796163825263485,0.00642334945246667
3M-MN-P2-D5-F10_S1894Aligned.quant,-0.044033146380630966,0.026427809501586186,0.08391160196687861,0.15682337417305303
3M-MN-P2-D5-F12_S1896Aligned.quant,-0.06284395558365112,-0.03833762345573824,-0.05262489923787837,-0.029748732706111863
3M-MN-P2-D5-G1_S1897Aligned.quant,-0.09448066320975392,-0.06021044262745966,-0.0076395631361088345,-0.014907111117456406
3M-MN-P2-D5-G2_S1898Aligned.quant,0.13347008182612674,0.024236293427206596,0.10462955238996963,0.010268014767226025
3M-MN-P2-D5-G3_S1899Aligned.quant,-0.008155313240120199,0.0013624012778820915,0.07611040680580922,0.08552070456751029
3M-MN-P2-D5-G4_S1900Aligned.quant,-0.06072421948532081,-0.04640952291799408,0.0021037978565266457,0.0061870582389118856
3M-MN-P2-D5-G5_S1901Aligned.quant,-0.013143378005606027,-0.011174362837663432,-0.003754716318181278,0.016408644316098647
3M-MN-P2-D5-G6_S1902Aligned.quant,-0.05141883124248617,0.048930689206236166,0.18239695571948322,0.12286590427699898
3M-MN-P2-D5-G7_S1903Aligned.quant,-0.05535814081090904,-0.007512399621232818,0.016327672479865107,0.004961327576839286
3M-MN-P2-D5-G8_S1904Aligned.quant,-0.05362670189863459,-0.003936247411430532,0.036713540628603394,0.01874719115111856
3M-MN-P2-D5-G9_S1905Aligned.quant,0.03582545179207805,0.04675744384493627,0.037964515980433655,0.1430661642777108
3M-MN-P2-D5-G10_S1906Aligned.quant,0.07185896733162214,0.07682795510237309,0.12521698995801592,0.2012766481926921
3M-MN-P2-D5-G11_S1907Aligned.quant,-0.044006648005036175,0.0029558328119222987,0.08176750689153575,0.12079820402836322
3M-MN-P2-D5-G12_S1908Aligned.quant,-0.07356201395551235,-0.050163921276861284,0.007606752633838643,0.02716811759152582
3M-MN-P2-D5-H1_S1909Aligned.quant,0.0012639592966265933,-0.02999803055907431,0.00915689355407684,-0.02159747926204722
3M-MN-P2-D5-H2_S1910Aligned.quant,-0.07206535041336733,-0.015435294090137552,-9.183039736815057e-4,-0.005853761290364329
3M-MN-P2-D5-H3_S1911Aligned.quant,-0.00901167120899457,-0.047653082864323126,-0.005436645959607467,-0.004402100967440842
3M-MN-P2-D5-H4_S1912Aligned.quant,-0.028960182080301267,0.03503100025246374,0.06782790651711146,0.09138227986382008
3M-MN-P2-D5-H5_S1913Aligned.quant,0.027848624480448864,-0.04988479142837285,0.06730765159862614,0.03831146220967119
3M-MN-P2-D5-H7_S1915Aligned.quant,-0.04204483384519905,2.491429716355853e-4,0.055497151738002876,0.15512368716720262
3M-MN-P2-D5-H9_S1917Aligned.quant,0.08078853907450748,0.05140875779151416,0.037505062718271115,0.09547453408730641
3M-MN-P2-D5-H10_S1918Aligned.quant,0.002721232340569507,0.016900196965872916,0.07813743168224926,0.10207455544292907
3M-MN-P2-D5-H11_S1919Aligned.quant,0.10430880357662226,-9.759173987237413e-4,0.07023191208069232,0.06660074876316266
3M-MN-P2-D5-H12_S1920Aligned.quant,-0.0828268443638744,-0.016439771302006134,0.011702408156732874,0.016863247548447813
8F-MN-P1-C4-A3_S1251Aligned.quant,-0.003279284290904516,-0.03960040428924974,-0.0026565005871992953,-0.033906574012303736
8F-MN-P1-C4-A4_S1252Aligned.quant,0.025138663535091615,-0.0566151405939576,-0.04408003065059926,0.009510265782131877
8F-MN-P1-C4-A6_S1254Aligned.quant,0.03764939051668931,-0.0427820183115655,-0.006693203134091497,-0.017790747420709574
8F-MN-P1-C4-A8_S1256Aligned.quant,-0.13632960947633802,-0.05217409423067988,-0.029691967889311485,-0.08122961872761911
8F-MN-P1-C4-A10_S1258Aligned.quant,0.015615204607669048,0.01907649448053339,0.09350409929071074,0.10938005330280517
8F-MN-P1-C4-A12_S1260Aligned.quant,-0.07613207177844118,-0.013084551388540089,2.2107560253437075e-4,0.08327053271633167
8F-MN-P1-C4-B2_S1262Aligned.quant,0.011864379701964745,0.04369484254775413,0.09926590300052746,0.19738770658988097
8F-MN-P1-C4-B4_S1264Aligned.quant,-0.04270599814404308,-0.04764779368538086,0.053419877672370664,0.011296721550445532
8F-MN-P1-C4-B6_S1266Aligned.quant,0.032580205876679785,-0.016884884634357056,0.0452916221958477,0.11995026128849104
8F-MN-P1-C4-B8_S1268Aligned.quant,-0.0034303732107411056,0.09559885369088988,0.22842661353889568,0.22317938881758964
8F-MN-P1-C4-B11_S1271Aligned.quant,-0.04246335991443646,-0.028624698209456484,-0.014170917248852916,0.0261498211940496
8F-MN-P1-C4-B12_S1272Aligned.quant,0.0018107392337590733,-0.018395083976105314,0.03024468075601286,0.06550742219362102
8F-MN-P1-C4-C1_S1273Aligned.quant,-0.022188438113537892,-0.021731584081043816,0.028022684108966217,0.04526660689457207
8F-MN-P1-C4-C2_S1274Aligned.quant,-0.017557136355827827,-0.029709383387568927,-0.048256039996900105,-0.032835402792170454
8F-MN-P1-C4-C3_S1275Aligned.quant,0.043280602120204154,-0.006854354038251187,0.11729608058133636,0.07676166559364714
8F-MN-P1-C4-C4_S1276Aligned.quant,-0.007325062715981719,-0.02970123224435537,-0.03223099680938454,-0.04598172123116623
8F-MN-P1-C4-C5_S1277Aligned.quant,0.01925672242271284,-0.010918818293661592,-0.015490915937647232,0.05029843859126898
8F-MN-P1-C4-C6_S1278Aligned.quant,0.05798720806205576,-0.02569389380999139,-0.041579237288637355,-0.01729325495581288
8F-MN-P1-C4-C7_S1279Aligned.quant,-0.028199948104683042,-0.06258559370316094,-0.04324206793861715,0.002345000894824978
8F-MN-P1-C4-C8_S1280Aligned.quant,-0.1031172704538887,-0.0443455079092782,-0.049123080285660384,-0.03206520270315949
8F-MN-P1-C4-C10_S1282Aligned.quant,-0.06304791664415793,-0.028300700293858803,-0.022341184137765827,-0.030058424809394926
8F-MN-P1-C4-C11_S1283Aligned.quant,0.09014414048313532,0.03143012182791034,0.11988610848847311,0.13987265025876042
8F-MN-P1-C4-C12_S1284Aligned.quant,0.0259084224475149,-0.06487422127738762,-0.017699539948984072,-0.046786156769681536
8F-MN-P1-C4-D1_S1285Aligned.quant,0.008682221454209105,0.036666215745824224,0.0753836746529386,0.0957700610429843
8F-MN-P1-C4-D2_S1286Aligned.quant,-0.02114220338640807,-0.049302816448132086,-0.030911271126679574,-0.037851601646646416
8F-MN-P1-C4-D4_S1288Aligned.quant,0.003445078521721545,-0.0298394641362197,-0.01192645284956162,0.022999014009165486
8F-MN-P1-C4-D6_S1290Aligned.quant,0.05091411682709768,0.021198635916906433,0.09029036262500939,0.12890971568381765
8F-MN-P1-C4-D8_S1292Aligned.quant,0.02220223436458227,3.7077762618237253e-4,0.13792330717866916,0.0842890266453297
8F-MN-P1-C4-D9_S1293Aligned.quant,-0.01392319584483126,0.1775740465517969,0.2747001176650865,0.35525945483638255
8F-MN-P1-C4-D10_S1294Aligned.quant,-0.07799497222773724,-0.04044470271982068,-0.020286381433998774,-0.0577066769024253
8F-MN-P1-C4-D11_S1295Aligned.quant,-0.007622172766714674,-1.4287739771848273e-4,0.06488214597967376,0.17757359456245603
8F-MN-P1-C4-D12_S1296Aligned.quant,-0.009468392655738178,0.04035543845306669,0.08953777460425637,0.06901119011423554
8F-MN-P1-C4-E1_S1297Aligned.quant,-0.07023628975102533,-0.03591985779742375,0.014699827197641763,-0.013008380607593961
8F-MN-P1-C4-E2_S1298Aligned.quant,0.06627959682319615,0.09199771602294035,0.2639895099393182,0.27590016759165487
8F-MN-P1-C4-E3_S1299Aligned.quant,-0.03252291835540086,0.010184711249266926,0.0502015743271603,0.12595279226155648
8F-MN-P1-C4-E4_S1300Aligned.quant,-0.025930597845256115,-0.033196864930299844,0.051440764825341545,0.053407541284771376
8F-MN-P1-C4-E6_S1302Aligned.quant,0.03035751456896263,0.014587344509658123,0.04241706069719317,0.12797663877871518
8F-MN-P1-C4-E7_S1303Aligned.quant,-0.009244827106469594,0.013859940116406316,0.03723529228538325,0.02117574335535688
8F-MN-P1-C4-E8_S1304Aligned.quant,-0.0035362879777784684,0.08147639601093634,0.14543412322793664,0.16172470535403516
8F-MN-P1-C4-E9_S1305Aligned.quant,0.018962287219666224,-0.029334047488077664,0.0039001659542169387,-0.003074533744808511
8F-MN-P1-C4-E10_S1306Aligned.quant,-0.006783448743110619,-0.02197722004253811,-0.011136990323697998,-0.03860413184744746
8F-MN-P1-C4-E11_S1307Aligned.quant,-0.028006862392088966,-0.04396192327161856,-0.052780027957470166,0.001740258596412303
8F-MN-P1-C4-E12_S1308Aligned.quant,-0.030705514182903848,-0.03677749679564066,-0.03075879887322533,-0.019828688356118618
8F-MN-P1-C4-F1_S1309Aligned.quant,-0.06806364166283896,-0.02393392948235934,-0.06859550240895929,-0.038081823844744955
8F-MN-P1-C4-F2_S1310Aligned.quant,-0.007697946212229884,-0.035788827115991906,-0.011194488378267559,-0.023415146258218555
8F-MN-P1-C4-F3_S1311Aligned.quant,-0.044954518284887696,-0.017019527763565495,3.790679785626305e-4,0.07586833974698945
8F-MN-P1-C4-F4_S1312Aligned.quant,0.029826229247485736,-0.0748488586072716,-0.05754722754743494,-0.008604328831532504
8F-MN-P1-C4-F5_S1313Aligned.quant,0.00391199988527921,0.04975660861301101,0.1556191566734629,0.1944298883356323
8F-MN-P1-C4-F6_S1314Aligned.quant,-0.05974897214769484,-0.04445750034714217,-0.05803293105199768,-0.04186699835569449
8F-MN-P1-C4-F7_S1315Aligned.quant,0.04577898600232644,-0.007015448753110512,0.10156884897409592,0.057530429387175855
8F-MN-P1-C4-F8_S1316Aligned.quant,-0.010875553044404074,-0.042065871255958495,-0.019410550996053266,-0.018517284082421703
8F-MN-P1-C4-F9_S1317Aligned.quant,0.019428296815204638,-0.036841294960109724,-0.0368729438381107,-0.004706070442240251
8F-MN-P1-C4-F10_S1318Aligned.quant,-0.0033419089094968157,-0.008713096508150164,-0.030786565453270742,0.029716184531453388
8F-MN-P1-C4-F11_S1319Aligned.quant,0.04923770075236086,-0.020127613676288514,0.027488203687475593,0.054843996871801054
8F-MN-P1-C4-F12_S1320Aligned.quant,-0.007938593604900929,-0.06229243026036453,-0.03862855179172808,-0.024857500261289467
8F-MN-P1-C4-G2_S1322Aligned.quant,-0.06764921409370092,-0.05796526401015091,-0.0017515449477578104,-0.04201115476491968
8F-MN-P1-C4-G3_S1323Aligned.quant,0.032917675381829936,-0.041875809116056734,-0.033500855219827694,-0.003697255876934813
8F-MN-P1-C4-G4_S1324Aligned.quant,-0.025167905620571335,-0.07718374462832216,-0.04788457124721833,-0.10165144681728099
8F-MN-P1-C4-G5_S1325Aligned.quant,0.04731157757941851,-0.039088602942326064,-0.009981502943029047,0.014956656732137724
8F-MN-P1-C4-G6_S1326Aligned.quant,0.007389454083210956,-0.018384235363850948,0.05312628941226796,0.09344504119005304
8F-MN-P1-C4-G7_S1327Aligned.quant,-0.026209553990297063,-0.038009180981929014,-0.020818404711681088,0.030824702931505632
8F-MN-P1-C4-G8_S1328Aligned.quant,-0.03412300460147827,-0.04857330134501092,-0.03329832134871308,0.0046328726321842595
8F-MN-P1-C4-G9_S1329Aligned.quant,-0.0049792797705422165,-0.05112968709643004,-0.06744940564591248,-0.028268570982379948
8F-MN-P1-C4-G10_S1330Aligned.quant,-0.0733680621540371,-0.05354048653051911,0.013933185897429645,0.025351856104767062
8F-MN-P1-C4-G12_S1332Aligned.quant,-0.01664021208641331,-0.03374415206510413,-0.00408748788341512,-0.005243222020476224
8F-MN-P1-C4-H2_S1334Aligned.quant,-0.04045519630994787,-0.02855168304108928,0.0029038885144267584,-0.01934343319823352
8F-MN-P1-C4-H3_S1335Aligned.quant,0.07692845751441771,-0.06511038752926643,0.007012948209194292,0.020843380315744675
8F-MN-P1-C4-H4_S1336Aligned.quant,0.01580884786267517,-0.018036498814458318,0.006708487165536375,0.04558123144764131
8F-MN-P1-C4-H5_S1337Aligned.quant,0.027492735170834032,-0.036823614595548546,0.05172364147901093,0.027208215734852742
8F-MN-P1-C4-H9_S1341Aligned.quant,-0.06834141518959692,-0.03136184016684733,-0.019261568985406347,-0.041113594560949734
8F-MN-P1-C4-H10_S1342Aligned.quant,-0.019040818395382672,-0.013314764946327481,0.079163131797145,0.06672927706710408
8F-MN-P1-C4-H11_S1343Aligned.quant,0.037575867645909145,0.0850173831796501,0.1447725425331965,0.22146112786732203
8F-MN-P2-C2-A6_S1062Aligned.quant,-0.030272970292418426,-0.022800290836382374,-0.027190749177004467,-0.017358052256733175
8F-MN-P2-C2-A7_S1063Aligned.quant,-0.0025121970391663584,-0.010887970932628846,-0.023901088200603438,0.015742511843126528
8F-MN-P2-C2-A8_S1064Aligned.quant,-0.1044380876082386,-0.045859621818568355,-0.006158189184657936,0.020437145652194677
8F-MN-P2-C2-A9_S1065Aligned.quant,-0.049121349142009926,0.011960403349728088,0.014435526376545965,0.05062798406612659
8F-MN-P2-C2-A11_S1067Aligned.quant,-0.06064973127716079,-0.05438241486747144,-0.03828179127878252,-0.051762522088250384
8F-MN-P2-C2-B1_S1069Aligned.quant,0.10755532670000467,7.924223123687291e-4,0.04108277657317386,0.17233168143905542
8F-MN-P2-C2-B2_S1070Aligned.quant,-0.07616513404255035,-0.054609598156952925,-0.046691106868359214,-0.04870072725331784
8F-MN-P2-C2-B3_S1071Aligned.quant,-0.025650078695628534,-0.04181013685387236,-0.017817189458913307,-0.018929024923458104
8F-MN-P2-C2-B5_S1073Aligned.quant,-0.010463652582258648,-0.013336636164255566,-0.0034234336940394405,0.017885561515994575
8F-MN-P2-C2-B7_S1075Aligned.quant,-0.10970314311881749,-0.025107308628359734,-0.01376464858216822,0.007445555233037748
8F-MN-P2-C2-B8_S1076Aligned.quant,-0.014629739932473546,-2.0522553729140913e-4,-0.00198537502233867,0.048348762056459355
8F-MN-P2-C2-B9_S1077Aligned.quant,-0.07200169620168675,-0.03750680733966255,-0.015238599045086065,-0.032532845823768364
8F-MN-P2-C2-B10_S1078Aligned.quant,-0.008508262636828134,0.07243479170881426,0.07649961523360871,0.11570462075379245
8F-MN-P2-C2-B11_S1079Aligned.quant,-0.07978835956314871,-0.030384259144596415,-0.011079714173983304,-0.013401887400300835
8F-MN-P2-C2-B12_S1080Aligned.quant,0.03422630843871488,-0.005621773873787331,0.05011262094644159,0.06671852990937746
8F-MN-P2-C2-C1_S1081Aligned.quant,0.019068943954063472,-0.024630604138804704,-0.014648441967798548,-0.050166135236427545
8F-MN-P2-C2-C2_S1082Aligned.quant,-0.03559513605860762,0.03799652541872339,0.06670194742119703,0.07756011213596736
8F-MN-P2-C2-C3_S1083Aligned.quant,0.13764637826548026,0.057942363437586714,0.13527851294677706,0.15193040643098626
8F-MN-P2-C2-C5_S1085Aligned.quant,0.03998393774899389,-0.00738588183969513,0.020191061158532003,0.05666956800265771
8F-MN-P2-C2-C6_S1086Aligned.quant,-0.0011036936412309462,-0.006863213905730359,0.042631549311323375,0.03468637900271937
8F-MN-P2-C2-C7_S1087Aligned.quant,-0.015152307223198852,-0.06363837169148195,-0.031147648765866898,-0.02608704840815171
8F-MN-P2-C2-C8_S1088Aligned.quant,-0.006800840969679922,0.0021402106995748738,0.05090496841807951,0.06807972683402425
8F-MN-P2-C2-C9_S1089Aligned.quant,0.012621040181601123,-0.015312418033589209,-0.0022755969581092217,0.05358720269887213
8F-MN-P2-C2-C10_S1090Aligned.quant,0.03649323019473191,0.03474510083087301,0.11369938688385312,0.20245131365729344
8F-MN-P2-C2-C11_S1091Aligned.quant,0.06197272572730769,0.0420170416329147,0.08947212546505345,0.1338836352318193
8F-MN-P2-C2-D1_S1093Aligned.quant,-0.08497294840937382,-0.0653235988100668,-0.05543116905831412,-0.042192604577857645
8F-MN-P2-C2-D2_S1094Aligned.quant,0.0072674485911961295,0.011399857253225204,0.049215206213949175,0.05965684725304582
8F-MN-P2-C2-D3_S1095Aligned.quant,-0.046080481665745285,-0.023871954812595193,-0.017470660774184757,-0.0016575300705796436
8F-MN-P2-C2-D4_S1096Aligned.quant,0.005279374123352776,0.04512910623793187,0.1527560803871479,0.19324595900023794
8F-MN-P2-C2-D5_S1097Aligned.quant,0.04657821431180728,-0.023082822371371214,-0.04545046407622555,-0.0176267855503153
8F-MN-P2-C2-D6_S1098Aligned.quant,0.06582560017973213,0.0029899070901566183,0.0037406310810072785,0.06263192167662299
8F-MN-P2-C2-D7_S1099Aligned.quant,-0.002576910568110158,-0.0071388566198636455,0.05921079168958768,0.07871997423260366
8F-MN-P2-C2-D8_S1100Aligned.quant,-0.012534018772910327,0.044130519297300164,0.07841645613407772,0.13892750817242294
8F-MN-P2-C2-D9_S1101Aligned.quant,0.046268819602158506,0.06939815846121478,0.08576570081587132,0.161657905694049
8F-MN-P2-C2-D11_S1103Aligned.quant,-0.03290171161524322,0.03947989552719988,0.15091750082433844,0.18452467521315397
8F-MN-P2-C2-D12_S1104Aligned.quant,0.025579979390750823,-0.006267972184307788,-0.016044440580850056,-0.02323216934640282
8F-MN-P2-C2-E1_S1105Aligned.quant,0.11654525499668064,-0.027870655994161442,-0.03687628661340847,-0.01578687445461599
8F-MN-P2-C2-E2_S1106Aligned.quant,-0.012939021816424312,0.012550969365662482,0.1208863590219692,0.07166533510146991
