time,f_ras,C,A,T,R,L,M
17.41741741741742,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.25615181193184e-07
17.61761761761762,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811931694e-07
17.81781781781782,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.25615181193156e-07
18.01801801801802,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811931439e-07
18.21821821821822,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811931329e-07
18.41841841841842,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.25615181193123e-07
18.61861861861862,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811931139e-07
18.81881881881882,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811931056e-07
19.01901901901902,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930981e-07
19.21921921921922,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930913e-07
19.41941941941942,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930851e-07
19.61961961961962,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930795e-07
19.81981981981982,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930744e-07
20.02002002002002,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930697e-07
20.22022022022022,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930655e-07
20.42042042042042,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930617e-07
20.62062062062062,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930582e-07
20.82082082082082,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.25615181193055e-07
21.02102102102102,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930521e-07
21.22122122122122,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930495e-07
21.421421421421424,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930472e-07
21.621621621621625,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930451e-07
21.821821821821825,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.25615181193043e-07
22.022022022022025,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930411e-07
22.222222222222225,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930394e-07
22.422422422422425,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.25615181193038e-07
22.622622622622625,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930367e-07
22.822822822822825,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930354e-07
23.023023023023026,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930344e-07
23.223223223223226,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930334e-07
23.423423423423426,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930326e-07
23.623623623623626,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930318e-07
23.823823823823826,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930311e-07
24.024024024024026,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930303e-07
24.224224224224226,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930296e-07
24.424424424424426,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.25615181193029e-07
24.624624624624627,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930284e-07
24.824824824824827,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.25615181193028e-07
25.025025025025027,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930276e-07
25.225225225225227,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930272e-07
25.425425425425427,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930268e-07
25.625625625625627,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930265e-07
25.825825825825827,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930263e-07
26.026026026026027,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930261e-07
26.226226226226228,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930258e-07
26.426426426426428,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930255e-07
26.626626626626628,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930253e-07
26.826826826826828,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.25615181193025e-07
27.027027027027028,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930248e-07
27.227227227227228,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930246e-07
27.42742742742743,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930245e-07
27.62762762762763,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930244e-07
27.82782782782783,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930243e-07
28.02802802802803,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930242e-07
28.22822822822823,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930241e-07
28.42842842842843,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.25615181193024e-07
28.62862862862863,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
28.82882882882883,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
29.02902902902903,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
29.22922922922923,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
29.42942942942943,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
29.62962962962963,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
29.82982982982983,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
30.030030030030034,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
30.230230230230234,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
30.430430430430434,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
30.630630630630634,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
30.830830830830834,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
31.031031031031034,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
31.231231231231234,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
31.431431431431434,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
31.631631631631635,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
31.831831831831835,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
32.032032032032035,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
32.232232232232235,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
32.432432432432435,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
32.632632632632635,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
32.832832832832835,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
33.033033033033036,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
33.233233233233236,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
33.433433433433436,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
33.633633633633636,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
33.833833833833836,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
34.034034034034036,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
34.234234234234236,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
34.434434434434436,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
34.63463463463464,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
34.83483483483484,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
35.03503503503504,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
35.23523523523524,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
35.43543543543544,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
35.63563563563564,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
35.83583583583584,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
36.03603603603604,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
36.23623623623624,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
36.43643643643644,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
36.63663663663664,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
36.83683683683684,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
37.03703703703704,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
37.23723723723724,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
37.43743743743744,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
37.63763763763764,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
37.83783783783784,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
38.03803803803804,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
38.23823823823824,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
38.43843843843844,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
38.63863863863864,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
38.83883883883884,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
39.03903903903904,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
39.23923923923924,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
39.43943943943944,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
39.63963963963964,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
39.83983983983984,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
40.04004004004004,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
40.24024024024024,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
40.44044044044044,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
40.64064064064064,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
40.84084084084084,0.3,0.03926622779100117,0.12278200294199366,0.07103332433759034,0.01789202714755853,0.1841730044129906,7.256151811930239e-07
