time,C,A,T,R,L,M,f_ras
65.6641604010025,0.6607049142643083,0.49986073351295673,0.33558720810057185,0.32145523752563704,0.7497911107401938,0.5636590215725297,0.9
66.16541353383458,0.6607049133308188,0.4998607332014195,0.33558720778412315,0.3214552370145581,0.7497911094647042,0.5636590192250048,0.9
66.66666666666666,0.6607049123973293,0.4998607328898823,0.3355872074676745,0.3214552365034791,0.7497911081892147,0.5636590168774799,0.9
67.16791979949875,0.6607049114638398,0.49986073257834507,0.3355872071512258,0.32145523599240017,0.7497911069137251,0.563659014529955,0.9
67.66917293233082,0.6607049105303503,0.49986073226680783,0.3355872068347771,0.3214552354813212,0.7497911056382355,0.5636590121824302,0.9
68.1704260651629,0.6607049095968609,0.49986073195527064,0.3355872065183284,0.32145523497024225,0.7497911043627459,0.5636590098349052,0.9
68.67167919799499,0.6607049086633714,0.4998607316437334,0.3355872062018797,0.3214552344591633,0.7497911030872563,0.5636590074873804,0.9
69.17293233082707,0.6607049077298819,0.4998607313321962,0.335587205885431,0.32145523394808434,0.7497911018117668,0.5636590051398556,0.9
69.67418546365914,0.6607049070352261,0.49986073110079043,0.33558720564954647,0.3214552335678743,0.7497911008622342,0.5636590033927027,0.9
70.17543859649122,0.660704906920615,0.49986073106399653,0.3355872056093247,0.32145523350550004,0.7497911007043391,0.5636590031036472,0.9
70.67669172932331,0.6607049068060038,0.4998607310272026,0.3355872055691029,0.32145523344312577,0.749791100546444,0.5636590028145918,0.9
71.17794486215539,0.6607049066913927,0.4998607309904087,0.3355872055288811,0.3214552333807515,0.749791100388549,0.5636590025255364,0.9
71.67919799498746,0.6607049065767816,0.4998607309536148,0.3355872054886593,0.32145523331837716,0.7497911002306539,0.563659002236481,0.9
72.18045112781954,0.6607049064621705,0.4998607309168209,0.3355872054484375,0.3214552332560029,0.7497911000727588,0.5636590019474256,0.9
72.68170426065163,0.6607049063475594,0.49986073088002697,0.33558720540821574,0.3214552331936286,0.7497910999148637,0.5636590016583701,0.9
73.1829573934837,0.6607049062329483,0.499860730843233,0.3355872053679939,0.32145523313125435,0.7497910997569687,0.5636590013693148,0.9
73.68421052631578,0.6607049061183372,0.4998607308064391,0.33558720532777214,0.3214552330688801,0.7497910995990736,0.5636590010802593,0.9
74.18546365914787,0.6607049060037261,0.4998607307696452,0.33558720528755037,0.32145523300650575,0.7497910994411785,0.5636590007912039,0.9
74.68671679197995,0.660704905889115,0.4998607307328513,0.33558720524732855,0.3214552329441315,0.7497910992832835,0.5636590005021485,0.9
75.18796992481202,0.6607049057745039,0.49986073069605735,0.3355872052071068,0.3214552328817572,0.7497910991253883,0.5636590002130931,0.9
75.6892230576441,0.6607049056598928,0.49986073065926345,0.335587205166885,0.32145523281938293,0.7497910989674933,0.5636589999240377,0.9
76.19047619047619,0.6607049055452817,0.49986073062246955,0.3355872051266632,0.32145523275700866,0.7497910988095983,0.5636589996349822,0.9
76.69172932330827,0.6607049054306706,0.49986073058567565,0.3355872050864414,0.32145523269463433,0.7497910986517031,0.5636589993459268,0.9
77.19298245614034,0.6607049053160595,0.49986073054888175,0.33558720504621964,0.32145523263226006,0.7497910984938081,0.5636589990568714,0.9
77.69423558897243,0.6607049052014484,0.4998607305120878,0.3355872050059978,0.3214552325698858,0.7497910983359131,0.563658998767816,0.9
78.19548872180451,0.6607049050868373,0.4998607304752939,0.33558720496577604,0.3214552325075115,0.7497910981780179,0.5636589984787606,0.9
78.69674185463658,0.6607049049722262,0.4998607304385,0.33558720492555427,0.32145523244513724,0.7497910980201229,0.5636589981897052,0.9
79.19799498746866,0.6607049048576151,0.4998607304017061,0.33558720488533245,0.3214552323827629,0.7497910978622278,0.5636589979006498,0.9
79.69924812030075,0.660704904743004,0.49986073036491213,0.3355872048451107,0.32145523232038864,0.7497910977043327,0.5636589976115943,0.9
80.20050125313283,0.6607049046283929,0.49986073032811823,0.3355872048048889,0.32145523225801437,0.7497910975464377,0.5636589973225389,0.9
80.7017543859649,0.6607049045137818,0.49986073029132433,0.3355872047646671,0.3214552321956401,0.7497910973885425,0.5636589970334835,0.9
81.203007518797,0.6607049043991707,0.4998607302545304,0.3355872047244453,0.3214552321332658,0.7497910972306475,0.5636589967444281,0.9
81.70426065162907,0.6607049042845596,0.4998607302177365,0.33558720468422354,0.3214552320708915,0.7497910970727525,0.5636589964553727,0.9
82.20551378446115,0.6607049041699485,0.49986073018094257,0.3355872046440017,0.3214552320085172,0.7497910969148573,0.5636589961663173,0.9
82.70676691729322,0.6607049040553374,0.49986073014414867,0.33558720460377994,0.32145523194614295,0.7497910967569623,0.5636589958772619,0.9
83.20802005012531,0.6607049039407263,0.49986073010735477,0.3355872045635581,0.3214552318837687,0.7497910965990672,0.5636589955882064,0.9
83.70927318295739,0.6607049038261152,0.49986073007056087,0.33558720452333635,0.3214552318213944,0.7497910964411721,0.563658995299151,0.9
84.21052631578947,0.6607049037115041,0.4998607300337669,0.3355872044831146,0.3214552317590201,0.7497910962832771,0.5636589950100956,0.9
84.71177944862156,0.660704903596893,0.499860729996973,0.33558720444289275,0.3214552316966458,0.749791096125382,0.5636589947210402,0.9
85.21303258145363,0.660704903482282,0.4998607299601791,0.335587204402671,0.32145523163427153,0.7497910959674869,0.5636589944319848,0.9
85.71428571428571,0.6607049033676708,0.4998607299233852,0.3355872043624492,0.32145523157189726,0.7497910958095918,0.5636589941429294,0.9
86.21553884711778,0.6607049032530597,0.4998607298865913,0.3355872043222274,0.321455231509523,0.7497910956516968,0.563658993853874,0.9
86.71679197994987,0.6607049031384487,0.49986072984979735,0.3355872042820056,0.32145523144714866,0.7497910954938017,0.5636589935648185,0.9
87.21804511278195,0.6607049030238376,0.49986072981300345,0.33558720424178384,0.3214552313847744,0.7497910953359066,0.5636589932757631,0.9
87.71929824561403,0.6607049029202877,0.49986072977976437,0.33558720420544136,0.32145523132842146,0.7497910951932477,0.5636589930146052,0.9
88.22055137844612,0.660704902906176,0.49986072977526846,0.3355872042004658,0.3214552313207553,0.7497910951737825,0.5636589929790177,0.9
88.7218045112782,0.6607049028920643,0.4998607297707726,0.33558720419549026,0.3214552313130892,0.7497910951543173,0.5636589929434301,0.9
89.22305764411027,0.6607049028779525,0.4998607297662767,0.3355872041905147,0.32145523130542303,0.7497910951348521,0.5636589929078427,0.9
89.72431077694235,0.6607049028638408,0.49986072976178086,0.33558720418553917,0.3214552312977568,0.749791095115387,0.5636589928722552,0.9
90.22556390977444,0.6607049028497289,0.49986072975728496,0.3355872041805636,0.3214552312900907,0.7497910950959218,0.5636589928366676,0.9
90.72681704260651,0.6607049028356172,0.4998607297527891,0.33558720417558807,0.32145523128242454,0.7497910950764566,0.5636589928010802,0.9
91.22807017543859,0.6607049028215054,0.49986072974829326,0.3355872041706125,0.3214552312747584,0.7497910950569914,0.5636589927654927,0.9
91.72932330827066,0.6607049028073937,0.49986072974379736,0.335587204165637,0.32145523126709225,0.7497910950375263,0.5636589927299052,0.9
92.23057644110276,0.660704902793282,0.4998607297393015,0.3355872041606614,0.32145523125942604,0.7497910950180611,0.5636589926943177,0.9
92.73182957393483,0.6607049027791702,0.4998607297348056,0.3355872041556859,0.3214552312517599,0.7497910949985959,0.5636589926587302,0.9
93.23308270676691,0.6607049027650584,0.49986072973030976,0.33558720415071036,0.32145523124409375,0.7497910949791307,0.5636589926231427,0.9
93.734335839599,0.6607049027509466,0.4998607297258139,0.3355872041457348,0.3214552312364276,0.7497910949596656,0.5636589925875553,0.9
94.23558897243107,0.6607049027368349,0.499860729721318,0.33558720414075927,0.3214552312287614,0.7497910949402004,0.5636589925519677,0.9
94.73684210526315,0.6607049027227232,0.49986072971682216,0.3355872041357837,0.32145523122109526,0.7497910949207351,0.5636589925163802,0.9
95.23809523809523,0.6607049027086114,0.49986072971232626,0.33558720413080817,0.3214552312134291,0.7497910949012699,0.5636589924807928,0.9
95.73934837092732,0.6607049026944997,0.4998607297078304,0.3355872041258326,0.32145523120576297,0.7497910948818048,0.5636589924452052,0.9
96.2406015037594,0.6607049026803878,0.4998607297033345,0.3355872041208571,0.32145523119809677,0.7497910948623396,0.5636589924096177,0.9
96.74185463659147,0.6607049026662761,0.49986072969883866,0.3355872041158815,0.3214552311904306,0.7497910948428744,0.5636589923740303,0.9
